currentSrc,currentBasename,currentHash,proposedBasename,proposedSrc,qids,numbers,topic,subtopics,dryRun,semanticSource
/qbank/2023-test1/images/img_6a3669231a509515554f1efb10857316.jpeg,img_6a3669231a509515554f1efb10857316.jpeg,6a3669231a509515554f1efb10857316,mcq-meaning-sign-accident-prone-6a366923.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-accident-prone-6a366923.jpeg,q0750,750,mcq,,true,mcq-meaning-sign-accident-prone
/qbank/2023-test1/images/img_c72921c403592ca5bbdcd6766843c4c7.jpeg,img_c72921c403592ca5bbdcd6766843c4c7.jpeg,c72921c403592ca5bbdcd6766843c4c7,right-of-way-meaning-sign-attention-merging-c72921c4.jpeg,/qbank/2023-test1/images/right-of-way-meaning-sign-attention-merging-c72921c4.jpeg,q0751,751,right-of-way,,true,right-of-way-meaning-sign-attention-merging
/qbank/2023-test1/images/img_32d6ac0985cefa47ec6e4df69dcdc24a.jpeg,img_32d6ac0985cefa47ec6e4df69dcdc24a.jpeg,32d6ac0985cefa47ec6e4df69dcdc24a,mcq-meaning-sign-maximum-speed-32d6ac09.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-maximum-speed-32d6ac09.jpeg,q0752,752,mcq,,true,mcq-meaning-sign-maximum-speed
/qbank/2023-test1/images/img_b0c124ab1f5328bda2315e02de11def6.jpeg,img_b0c124ab1f5328bda2315e02de11def6.jpeg,b0c124ab1f5328bda2315e02de11def6,police-hand-signals-meaning-sign-driving-right-b0c124ab.jpeg,/qbank/2023-test1/images/police-hand-signals-meaning-sign-driving-right-b0c124ab.jpeg,q0753,753,police-hand-signals,,true,police-hand-signals-meaning-sign-driving-right
/qbank/2023-test1/images/img_21d2c77194c41b0d2bd6bdce57d61ccb.jpeg,img_21d2c77194c41b0d2bd6bdce57d61ccb.jpeg,21d2c77194c41b0d2bd6bdce57d61ccb,mcq-meaning-sign-going-straight-21d2c771.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-going-straight-21d2c771.jpeg,q0754,754,mcq,,true,mcq-meaning-sign-going-straight
/qbank/2023-test1/images/img_5638eb5d1220596566b2ff0ed37fe4a7.jpeg,img_5638eb5d1220596566b2ff0ed37fe4a7.jpeg,5638eb5d1220596566b2ff0ed37fe4a7,mcq-meaning-sign-left-turn-5638eb5d.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-left-turn-5638eb5d.jpeg,q0755,755,mcq,,true,mcq-meaning-sign-left-turn
/qbank/2023-test1/images/img_f9758846d5b1ec1e5bc69f48ab940554.jpeg,img_f9758846d5b1ec1e5bc69f48ab940554.jpeg,f9758846d5b1ec1e5bc69f48ab940554,police-hand-signals-meaning-sign-turn-f9758846.jpeg,/qbank/2023-test1/images/police-hand-signals-meaning-sign-turn-f9758846.jpeg,q0756,756,police-hand-signals,,true,police-hand-signals-meaning-sign-turn
/qbank/2023-test1/images/img_443c7b9c0eb4e0ca07bcff1aa5a569dc.jpeg,img_443c7b9c0eb4e0ca07bcff1aa5a569dc.jpeg,443c7b9c0eb4e0ca07bcff1aa5a569dc,mcq-meaning-sign-intersection-ahead-443c7b9c.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-intersection-ahead-443c7b9c.jpeg,q0757,757,mcq,,true,mcq-meaning-sign-intersection-ahead
/qbank/2023-test1/images/img_ceb4917c082950cc057894d78b60180c.jpeg,img_ceb4917c082950cc057894d78b60180c.jpeg,ceb4917c082950cc057894d78b60180c,mcq-meaning-sign-location-distance-ceb4917c.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-location-distance-ceb4917c.jpeg,q0758,758,mcq,,true,mcq-meaning-sign-location-distance
/qbank/2023-test1/images/img_32c2f7e39a2926ddbfc5b27f50016c87.jpeg,img_32c2f7e39a2926ddbfc5b27f50016c87.jpeg,32c2f7e39a2926ddbfc5b27f50016c87,expressway-meaning-sign-location-32c2f7e3.jpeg,/qbank/2023-test1/images/expressway-meaning-sign-location-32c2f7e3.jpeg,q0759,759,expressway,,true,expressway-meaning-sign-location
/qbank/2023-test1/images/img_6c03381b460d0769b747b7225f37b814.jpeg,img_6c03381b460d0769b747b7225f37b814.jpeg,6c03381b460d0769b747b7225f37b814,expressway-meaning-sign-name-6c03381b.jpeg,/qbank/2023-test1/images/expressway-meaning-sign-name-6c03381b.jpeg,q0760,760,expressway,,true,expressway-meaning-sign-name
/qbank/2023-test1/images/img_b62a01ce9aab16875a0640445b07520a.jpeg,img_b62a01ce9aab16875a0640445b07520a.jpeg,b62a01ce9aab16875a0640445b07520a,expressway-meaning-sign-emergency-b62a01ce.jpeg,/qbank/2023-test1/images/expressway-meaning-sign-emergency-b62a01ce.jpeg,q0761,761,expressway,,true,expressway-meaning-sign-emergency
/qbank/2023-test1/images/img_5bfd497ca4a5c314d2085488f98d9e15.jpeg,img_5bfd497ca4a5c314d2085488f98d9e15.jpeg,5bfd497ca4a5c314d2085488f98d9e15,road-markings-marking-triagle-filled-area-circle-guide-line-5bfd497c.jpeg,/qbank/2023-test1/images/road-markings-marking-triagle-filled-area-circle-guide-line-5bfd497c.jpeg,q0762,762,road-markings,,true,road-markings-marking-triagle-filled-area-circle-guide-line
/qbank/2023-test1/images/img_2e3db37918505c2bd905a4b17365cd27.jpeg,img_2e3db37918505c2bd905a4b17365cd27.jpeg,2e3db37918505c2bd905a4b17365cd27,signal-lights-allowed-intersection-turn-left-2e3db379.jpeg,/qbank/2023-test1/images/signal-lights-allowed-intersection-turn-left-2e3db379.jpeg,q0763,763,traffic-signals,traffic-signals:signal-lights,true,signal-lights-allowed-intersection-turn-left
/qbank/2023-test1/images/img_98abe30b70f03d7a783689cf8c6fb043.jpeg,img_98abe30b70f03d7a783689cf8c6fb043.jpeg,98abe30b70f03d7a783689cf8c6fb043,mcq-meaning-sign-intersection-98abe30b.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-intersection-98abe30b.jpeg,q0764,764,mcq,,true,mcq-meaning-sign-intersection
/qbank/2023-test1/images/img_0f4df5f1375e954ba534d594ed706e40.jpeg,img_0f4df5f1375e954ba534d594ed706e40.jpeg,0f4df5f1375e954ba534d594ed706e40,road-markings-meaning-sign-attention-lights-0f4df5f1.jpeg,/qbank/2023-test1/images/road-markings-meaning-sign-attention-lights-0f4df5f1.jpeg,q0765,765,road-markings,,true,road-markings-meaning-sign-attention-lights
/qbank/2023-test1/images/img_aa083fd6e0208fa8e8333582e0a53dfa.jpeg,img_aa083fd6e0208fa8e8333582e0a53dfa.jpeg,aa083fd6e0208fa8e8333582e0a53dfa,mcq-meaning-sign-bump-aa083fd6.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-bump-aa083fd6.jpeg,q0766,766,mcq,,true,mcq-meaning-sign-bump
/qbank/2023-test1/images/img_adfe9258271958d83f02bc271f31e117.jpeg,img_adfe9258271958d83f02bc271f31e117.jpeg,adfe9258271958d83f02bc271f31e117,mcq-meaning-sign-watch-danger-adfe9258.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-watch-danger-adfe9258.jpeg,q0767,767,mcq,,true,mcq-meaning-sign-watch-danger
/qbank/2023-test1/images/img_f0be57e55c39c9f4dfc4c118a845e21a.jpeg,img_f0be57e55c39c9f4dfc4c118a845e21a.jpeg,f0be57e55c39c9f4dfc4c118a845e21a,police-hand-signals-meaning-sign-going-straight-f0be57e5.jpeg,/qbank/2023-test1/images/police-hand-signals-meaning-sign-going-straight-f0be57e5.jpeg,q0768,768,police-hand-signals,,true,police-hand-signals-meaning-sign-going-straight
/qbank/2023-test1/images/img_24f76d568090f07ef27b63b451f1f575.jpeg,img_24f76d568090f07ef27b63b451f1f575.jpeg,24f76d568090f07ef27b63b451f1f575,right-of-way-meaning-sign-main-first-24f76d56.jpeg,/qbank/2023-test1/images/right-of-way-meaning-sign-main-first-24f76d56.jpeg,q0769,769,right-of-way,,true,right-of-way-meaning-sign-main-first
/qbank/2023-test1/images/img_03d43fffd64d0dea86e3aded8ecc746a.jpeg,img_03d43fffd64d0dea86e3aded8ecc746a.jpeg,03d43fffd64d0dea86e3aded8ecc746a,mcq-meaning-sign-turn-lane-03d43fff.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-turn-lane-03d43fff.jpeg,q0770,770,mcq,,true,mcq-meaning-sign-turn-lane
/qbank/2023-test1/images/img_f8f6b24dfca1bef06c6d85f6f1f6ca27.jpeg,img_f8f6b24dfca1bef06c6d85f6f1f6ca27.jpeg,f8f6b24dfca1bef06c6d85f6f1f6ca27,traffic-signs-kind-sign-directional-f8f6b24d.jpeg,/qbank/2023-test1/images/traffic-signs-kind-sign-directional-f8f6b24d.jpeg,q0771,771,traffic-signs,,true,traffic-signs-kind-sign-directional
/qbank/2023-test1/images/img_ce5fdc5599eb89bd06cffd88da38c4af.jpeg,img_ce5fdc5599eb89bd06cffd88da38c4af.jpeg,ce5fdc5599eb89bd06cffd88da38c4af,expressway-meaning-thi-sign-toll-station-ce5fdc55.jpeg,/qbank/2023-test1/images/expressway-meaning-thi-sign-toll-station-ce5fdc55.jpeg,q0772,772,expressway,,true,expressway-meaning-thi-sign-toll-station
/qbank/2023-test1/images/img_1e518033e74492e47a0e296e7f85d43b.jpeg,img_1e518033e74492e47a0e296e7f85d43b.jpeg,1e518033e74492e47a0e296e7f85d43b,road-markings-marking-white-broken-line-central-1e518033.jpeg,/qbank/2023-test1/images/road-markings-marking-white-broken-line-central-1e518033.jpeg,q0773,773,road-markings,,true,road-markings-marking-white-broken-line-central
/qbank/2023-test1/images/img_13c07f013c7d859e5230c5e624de94c5.jpeg,img_13c07f013c7d859e5230c5e624de94c5.jpeg,13c07f013c7d859e5230c5e624de94c5,road-markings-meaning-white-broken-line-carriage-allowed-tempora-13c07f01.jpeg,/qbank/2023-test1/images/road-markings-meaning-white-broken-line-carriage-allowed-tempora-13c07f01.jpeg,q0774,774,road-markings,,true,road-markings-meaning-white-broken-line-carriage-allowed-tempora
/qbank/2023-test1/images/img_98b77976d485b63849000f95e91cbcd0.jpeg,img_98b77976d485b63849000f95e91cbcd0.jpeg,98b77976d485b63849000f95e91cbcd0,mcq-meaning-guide-arrow-going-straight-98b77976.jpeg,/qbank/2023-test1/images/mcq-meaning-guide-arrow-going-straight-98b77976.jpeg,q0775,775,mcq,,true,mcq-meaning-guide-arrow-going-straight
/qbank/2023-test1/images/img_e36d60d3d76562cab5e27d368fa2e6e7.jpeg,img_e36d60d3d76562cab5e27d368fa2e6e7.jpeg,e36d60d3d76562cab5e27d368fa2e6e7,police-hand-signals-meaning-guide-arrow-left-turn-e36d60d3.jpeg,/qbank/2023-test1/images/police-hand-signals-meaning-guide-arrow-left-turn-e36d60d3.jpeg,q0776,776,police-hand-signals,,true,police-hand-signals-meaning-guide-arrow-left-turn
/qbank/2023-test1/images/img_6bc96cb760b06a1646de775dede5c6ff.jpeg,img_6bc96cb760b06a1646de775dede5c6ff.jpeg,6bc96cb760b06a1646de775dede5c6ff,police-hand-signals-meaning-guide-arrow-left-turn-6bc96cb7.jpeg,/qbank/2023-test1/images/police-hand-signals-meaning-guide-arrow-left-turn-6bc96cb7.jpeg,q0777,777,police-hand-signals,,true,police-hand-signals-meaning-guide-arrow-left-turn
/qbank/2023-test1/images/img_bf4a6b50a1192d468c27f9686a3cef4c.jpeg,img_bf4a6b50a1192d468c27f9686a3cef4c.jpeg,bf4a6b50a1192d468c27f9686a3cef4c,road-markings-meaning-white-markings-horizontal-deceleration-bf4a6b50.jpeg,/qbank/2023-test1/images/road-markings-meaning-white-markings-horizontal-deceleration-bf4a6b50.jpeg,q0778,778,road-markings,,true,road-markings-meaning-white-markings-horizontal-deceleration
/qbank/2023-test1/images/img_ac530dc22a5b40d5dc3578c7ab110d87.jpeg,img_ac530dc22a5b40d5dc3578c7ab110d87.jpeg,ac530dc22a5b40d5dc3578c7ab110d87,road-markings-meaning-yellow-filled-markings-closing-obstacle-ac530dc2.jpeg,/qbank/2023-test1/images/road-markings-meaning-yellow-filled-markings-closing-obstacle-ac530dc2.jpeg,q0779,779,road-markings,,true,road-markings-meaning-yellow-filled-markings-closing-obstacle
/qbank/2023-test1/images/img_d2a41eec4685b9cdbb1f8d9168f78263.jpeg,img_d2a41eec4685b9cdbb1f8d9168f78263.jpeg,d2a41eec4685b9cdbb1f8d9168f78263,mcq-meaning-sign-narrow-bridge-d2a41eec.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-narrow-bridge-d2a41eec.jpeg,q0780,780,mcq,,true,mcq-meaning-sign-narrow-bridge
/qbank/2023-test1/images/img_d1d9b8410fc0e3e2cef0bb65774c7407.jpeg,img_d1d9b8410fc0e3e2cef0bb65774c7407.jpeg,d1d9b8410fc0e3e2cef0bb65774c7407,mcq-meaning-sign-watch-out-d1d9b841.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-watch-out-d1d9b841.jpeg,q0781,781,mcq,,true,mcq-meaning-sign-watch-out
/qbank/2023-test1/images/img_04fdae10b067730db62a2ba85cea4f6e.jpeg,img_04fdae10b067730db62a2ba85cea4f6e.jpeg,04fdae10b067730db62a2ba85cea4f6e,mcq-meaning-sign-high-outburst-04fdae10.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-high-outburst-04fdae10.jpeg,q0782,782,mcq,,true,mcq-meaning-sign-high-outburst
/qbank/2023-test1/images/img_9113e3e955a6fbf4ed15d1e6ddae1668.jpeg,img_9113e3e955a6fbf4ed15d1e6ddae1668.jpeg,9113e3e955a6fbf4ed15d1e6ddae1668,traffic-lights-meaning-sign-unmanned-level-9113e3e9.jpeg,/qbank/2023-test1/images/traffic-lights-meaning-sign-unmanned-level-9113e3e9.jpeg,q0783,783,traffic-lights,,true,traffic-lights-meaning-sign-unmanned-level
/qbank/2023-test1/images/p80-784.jpg,p80-784.jpg,19cc7b52062c35603f4410493dcd1d07,mcq-meaning-sign-bypass-left-19cc7b52.jpg,/qbank/2023-test1/images/mcq-meaning-sign-bypass-left-19cc7b52.jpg,q0784,784,mcq,,true,mcq-meaning-sign-bypass-left
/qbank/2023-test1/images/img_80678f992f811e1c6c0b89f8c09352ea.jpeg,img_80678f992f811e1c6c0b89f8c09352ea.jpeg,80678f992f811e1c6c0b89f8c09352ea,mcq-meaning-sign-bypass-right-80678f99.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-bypass-right-80678f99.jpeg,q0785,785,mcq,,true,mcq-meaning-sign-bypass-right
/qbank/2023-test1/images/img_7aabd494ff5c431ca70918a8ba19e26e.jpeg,img_7aabd494ff5c431ca70918a8ba19e26e.jpeg,7aabd494ff5c431ca70918a8ba19e26e,right-of-way-meaning-sign-stop-yield-7aabd494.jpeg,/qbank/2023-test1/images/right-of-way-meaning-sign-stop-yield-7aabd494.jpeg,q0786,786,right-of-way,,true,right-of-way-meaning-sign-stop-yield
/qbank/2023-test1/images/img_78d138390e9d48167be1a4154141a88a.jpeg,img_78d138390e9d48167be1a4154141a88a.jpeg,78d138390e9d48167be1a4154141a88a,mcq-meaning-sign-passing-78d13839.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-passing-78d13839.jpeg,q0787,787,mcq,,true,mcq-meaning-sign-passing
/qbank/2023-test1/images/img_8a14f3e26803410c1aac41fce0ea1289.jpeg,img_8a14f3e26803410c1aac41fce0ea1289.jpeg,8a14f3e26803410c1aac41fce0ea1289,parking-meaning-sign-8a14f3e2.jpeg,/qbank/2023-test1/images/parking-meaning-sign-8a14f3e2.jpeg,q0788,788,parking,,true,parking-meaning-sign
/qbank/2023-test1/images/img_67a0920870de5c836cc60cbee5121c4c.jpeg,img_67a0920870de5c836cc60cbee5121c4c.jpeg,67a0920870de5c836cc60cbee5121c4c,traffic-signs-kind-sign-indicative-67a09208.jpeg,/qbank/2023-test1/images/traffic-signs-kind-sign-indicative-67a09208.jpeg,q0789,789,traffic-signs,,true,traffic-signs-kind-sign-indicative
/qbank/2023-test1/images/img_3bc676043f4850a2b259d2c2d62be734.jpeg,img_3bc676043f4850a2b259d2c2d62be734.jpeg,3bc676043f4850a2b259d2c2d62be734,police-hand-signals-meaning-sign-left-right-3bc67604.jpeg,/qbank/2023-test1/images/police-hand-signals-meaning-sign-left-right-3bc67604.jpeg,q0790,790,police-hand-signals,,true,police-hand-signals-meaning-sign-left-right
/qbank/2023-test1/images/img_23968e87bd90e2aacbaf9c4659ed9770.jpeg,img_23968e87bd90e2aacbaf9c4659ed9770.jpeg,23968e87bd90e2aacbaf9c4659ed9770,mcq-meaning-sign-right-turn-23968e87.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-right-turn-23968e87.jpeg,q0791,791,mcq,,true,mcq-meaning-sign-right-turn
/qbank/2023-test1/images/img_f8432ac533f96068baad7c2f761c803b.jpeg,img_f8432ac533f96068baad7c2f761c803b.jpeg,f8432ac533f96068baad7c2f761c803b,mcq-meaning-sign-passing-motorized-f8432ac5.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-passing-motorized-f8432ac5.jpeg,q0792,792,mcq,,true,mcq-meaning-sign-passing-motorized
/qbank/2023-test1/images/img_ce8b0f2af88a4d9d781c1778b23439f3.jpeg,img_ce8b0f2af88a4d9d781c1778b23439f3.jpeg,ce8b0f2af88a4d9d781c1778b23439f3,mcq-meaning-sign-special-lane-ce8b0f2a.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-special-lane-ce8b0f2a.jpeg,q0793,793,mcq,,true,mcq-meaning-sign-special-lane
/qbank/2023-test1/images/img_7b31c1eaddcc7d385fae4c59dbee4d56.jpeg,img_7b31c1eaddcc7d385fae4c59dbee4d56.jpeg,7b31c1eaddcc7d385fae4c59dbee4d56,parking-meaning-sign-indoor-car-7b31c1ea.jpeg,/qbank/2023-test1/images/parking-meaning-sign-indoor-car-7b31c1ea.jpeg,q0794,794,parking,,true,parking-meaning-sign-indoor-car
/qbank/2023-test1/images/img_68647d5fe4b25df77bcad3620ca55d46.jpeg,img_68647d5fe4b25df77bcad3620ca55d46.jpeg,68647d5fe4b25df77bcad3620ca55d46,police-hand-signals-meaning-sign-fewer-lanes-68647d5f.jpeg,/qbank/2023-test1/images/police-hand-signals-meaning-sign-fewer-lanes-68647d5f.jpeg,q0795,795,police-hand-signals,,true,police-hand-signals-meaning-sign-fewer-lanes
/qbank/2023-test1/images/img_8bb5e07a106a68922230d42690272956.jpeg,img_8bb5e07a106a68922230d42690272956.jpeg,8bb5e07a106a68922230d42690272956,mcq-meaning-sign-line-guide-8bb5e07a.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-line-guide-8bb5e07a.jpeg,q0796,796,mcq,,true,mcq-meaning-sign-line-guide
/qbank/2023-test1/images/img_25120a7c2ea5de6c38afa07ab8a7e167.jpeg,img_25120a7c2ea5de6c38afa07ab8a7e167.jpeg,25120a7c2ea5de6c38afa07ab8a7e167,mcq-meaning-sign-passing-right-25120a7c.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-passing-right-25120a7c.jpeg,q0797,797,mcq,,true,mcq-meaning-sign-passing-right
/qbank/2023-test1/images/p82-798.jpg,p82-798.jpg,c8d272cb368cd46e92901bafbdbd490f,expressway-meaning-sign-entry-c8d272cb.jpg,/qbank/2023-test1/images/expressway-meaning-sign-entry-c8d272cb.jpg,q0798,798,expressway,,true,expressway-meaning-sign-entry
/qbank/2023-test1/images/img_7304a3fccfa73182081cec963194238c.jpeg,img_7304a3fccfa73182081cec963194238c.jpeg,7304a3fccfa73182081cec963194238c,expressway-meaning-sign-beginning-7304a3fc.jpeg,/qbank/2023-test1/images/expressway-meaning-sign-beginning-7304a3fc.jpeg,q0799,799,expressway,,true,expressway-meaning-sign-beginning
/qbank/2023-test1/images/img_23fd43f308d92eb200af310af7ec9558.jpeg,img_23fd43f308d92eb200af310af7ec9558.jpeg,23fd43f308d92eb200af310af7ec9558,license-meaning-sign-stop-get-23fd43f3.jpeg,/qbank/2023-test1/images/license-meaning-sign-stop-get-23fd43f3.jpeg,q0800,800,license,,true,license-meaning-sign-stop-get
/qbank/2023-test1/images/p83-801.jpg,p83-801.jpg,a3ff273c0a44a2eabf6146b502b30ced,traffic-signs-kind-marking-yellow-broken-line-indicative-a3ff273c.jpg,/qbank/2023-test1/images/traffic-signs-kind-marking-yellow-broken-line-indicative-a3ff273c.jpg,q0801,801,traffic-signs,,true,traffic-signs-kind-marking-yellow-broken-line-indicative
/qbank/2023-test1/images/img_ab3ff70824504bbbb68c9723aa7cd7e9.jpeg,img_ab3ff70824504bbbb68c9723aa7cd7e9.jpeg,ab3ff70824504bbbb68c9723aa7cd7e9,road-markings-marking-combination-white-broken-lines-exit-ab3ff708.jpeg,/qbank/2023-test1/images/road-markings-marking-combination-white-broken-lines-exit-ab3ff708.jpeg,q0802,802,road-markings,,true,road-markings-marking-combination-white-broken-lines-exit
/qbank/2023-test1/images/img_7b11a84b4784f396e5e6503a81666d8e.jpeg,img_7b11a84b4784f396e5e6503a81666d8e.jpeg,7b11a84b4784f396e5e6503a81666d8e,mcq-marking-central-circle-7b11a84b.jpeg,/qbank/2023-test1/images/mcq-marking-central-circle-7b11a84b.jpeg,q0803,803,mcq,,true,mcq-marking-central-circle
/qbank/2023-test1/images/img_ce34400c7b85e782409acad0b6b72ff0.jpeg,img_ce34400c7b85e782409acad0b6b72ff0.jpeg,ce34400c7b85e782409acad0b6b72ff0,parking-marking-yellow-surface-center-intersection-cross-hatched-ce34400c.jpeg,/qbank/2023-test1/images/parking-marking-yellow-surface-center-intersection-cross-hatched-ce34400c.jpeg,q0804,804,parking,,true,parking-marking-yellow-surface-center-intersection-cross-hatched
/qbank/2023-test1/images/img_2c7da818f188a768cef0dcd4952905a7.jpeg,img_2c7da818f188a768cef0dcd4952905a7.jpeg,2c7da818f188a768cef0dcd4952905a7,mcq-meaning-yellow-mark-turn-2c7da818.jpeg,/qbank/2023-test1/images/mcq-meaning-yellow-mark-turn-2c7da818.jpeg,q0805,805,mcq,,true,mcq-meaning-yellow-mark-turn
/qbank/2023-test1/images/p84-806.jpg,p84-806.jpg,c7d5bae17c83a243f124f7fe39a0a950,police-hand-signals-set-hand-signals-police-indicates-turn-right-c7d5bae1.jpg,/qbank/2023-test1/images/police-hand-signals-set-hand-signals-police-indicates-turn-right-c7d5bae1.jpg,q0806,806,police-hand-signals,,true,police-hand-signals-set-hand-signals-police-indicates-turn-right
/qbank/2023-test1/images/img_ddb9fa87282eedf0007b6e53aa1930c0.jpeg,img_ddb9fa87282eedf0007b6e53aa1930c0.jpeg,ddb9fa87282eedf0007b6e53aa1930c0,police-hand-signals-light-mean-intersection-warning-ddb9fa87.jpeg,/qbank/2023-test1/images/police-hand-signals-light-mean-intersection-warning-ddb9fa87.jpeg,q0807,807,police-hand-signals,,true,police-hand-signals-light-mean-intersection-warning
/qbank/2023-test1/images/img_cc86c5c24af25bb0b2c35ce008290760.jpeg,img_cc86c5c24af25bb0b2c35ce008290760.jpeg,cc86c5c24af25bb0b2c35ce008290760,traffic-signs-sign-inverse-curve-cc86c5c2.jpeg,/qbank/2023-test1/images/traffic-signs-sign-inverse-curve-cc86c5c2.jpeg,q0808,808,traffic-signs,,true,traffic-signs-sign-inverse-curve
/qbank/2023-test1/images/img_988dfd52a2a3bb151b918a1fe099081b.jpeg,img_988dfd52a2a3bb151b918a1fe099081b.jpeg,988dfd52a2a3bb151b918a1fe099081b,traffic-signs-sign-continuous-curves-988dfd52.jpeg,/qbank/2023-test1/images/traffic-signs-sign-continuous-curves-988dfd52.jpeg,q0809,809,traffic-signs,,true,traffic-signs-sign-continuous-curves
/qbank/2023-test1/images/img_f71122954102278b04639ae0bbad5873.jpeg,img_f71122954102278b04639ae0bbad5873.jpeg,f71122954102278b04639ae0bbad5873,traffic-signs-sign-narrows-left-f7112295.jpeg,/qbank/2023-test1/images/traffic-signs-sign-narrows-left-f7112295.jpeg,q0810,810,traffic-signs,,true,traffic-signs-sign-narrows-left
/qbank/2023-test1/images/img_db0cf92ae7842d82f2ca102f20e793c7.jpeg,img_db0cf92ae7842d82f2ca102f20e793c7.jpeg,db0cf92ae7842d82f2ca102f20e793c7,mcq-meaning-sign-watch-dropping-db0cf92a.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-watch-dropping-db0cf92a.jpeg,q0811,811,mcq,,true,mcq-meaning-sign-watch-dropping
/qbank/2023-test1/images/img_98e775f1905f8ac1e6ad107ce298a9c0.jpeg,img_98e775f1905f8ac1e6ad107ce298a9c0.jpeg,98e775f1905f8ac1e6ad107ce298a9c0,traffic-lights-meaning-sign-unmanned-level-98e775f1.jpeg,/qbank/2023-test1/images/traffic-lights-meaning-sign-unmanned-level-98e775f1.jpeg,q0812,812,traffic-lights,,true,traffic-lights-meaning-sign-unmanned-level
/qbank/2023-test1/images/img_ea0128fffff9588abaa0c909223eedbc.jpeg,img_ea0128fffff9588abaa0c909223eedbc.jpeg,ea0128fffff9588abaa0c909223eedbc,mcq-meaning-sign-passing-slowly-ea0128ff.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-passing-slowly-ea0128ff.jpeg,q0813,813,mcq,,true,mcq-meaning-sign-passing-slowly
/qbank/2023-test1/images/img_5b0928a88543bc9c4f1e3010292bb03d.jpeg,img_5b0928a88543bc9c4f1e3010292bb03d.jpeg,5b0928a88543bc9c4f1e3010292bb03d,mcq-meaning-sign-turn-light-5b0928a8.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-turn-light-5b0928a8.jpeg,q0814,814,mcq,,true,mcq-meaning-sign-turn-light
/qbank/2023-test1/images/img_fe76ddca6f80ac442a673410404d1376.jpeg,img_fe76ddca6f80ac442a673410404d1376.jpeg,fe76ddca6f80ac442a673410404d1376,expressway-meaning-sign-danger-avoiding-fe76ddca.jpeg,/qbank/2023-test1/images/expressway-meaning-sign-danger-avoiding-fe76ddca.jpeg,q0815,815,expressway,,true,expressway-meaning-sign-danger-avoiding
/qbank/2023-test1/images/p85-007.jpg,p85-007.jpg,62d033ad02681afbef2023b0ba7546c0,right-of-way-meaning-sign-reduce-speed-62d033ad.jpg,/qbank/2023-test1/images/right-of-way-meaning-sign-reduce-speed-62d033ad.jpg,q0816,816,right-of-way,,true,right-of-way-meaning-sign-reduce-speed
/qbank/2023-test1/images/img_e74163157d7886f296bee0a6b73801ae.jpeg,img_e74163157d7886f296bee0a6b73801ae.jpeg,e74163157d7886f296bee0a6b73801ae,right-of-way-meaning-sign-left-one-e7416315.jpeg,/qbank/2023-test1/images/right-of-way-meaning-sign-left-one-e7416315.jpeg,q0817,817,right-of-way,,true,right-of-way-meaning-sign-left-one
/qbank/2023-test1/images/img_31d0825fa5e64402e314a514428ccb15.jpeg,img_31d0825fa5e64402e314a514428ccb15.jpeg,31d0825fa5e64402e314a514428ccb15,right-of-way-meaning-sign-straight-one-31d0825f.jpeg,/qbank/2023-test1/images/right-of-way-meaning-sign-straight-one-31d0825f.jpeg,q0818,818,right-of-way,,true,right-of-way-meaning-sign-straight-one
/qbank/2023-test1/images/img_509913ac8c16edb2a7d6fb85e6d935d4.jpeg,img_509913ac8c16edb2a7d6fb85e6d935d4.jpeg,509913ac8c16edb2a7d6fb85e6d935d4,mcq-meaning-sign-special-lane-509913ac.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-special-lane-509913ac.jpeg,q0819,819,mcq,,true,mcq-meaning-sign-special-lane
/qbank/2023-test1/images/img_9cd0eff3e9b4534c74d7f20811f10a3a.jpeg,img_9cd0eff3e9b4534c74d7f20811f10a3a.jpeg,9cd0eff3e9b4534c74d7f20811f10a3a,mcq-meaning-sign-shaped-intersection-9cd0eff3.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-shaped-intersection-9cd0eff3.jpeg,q0820,820,mcq,,true,mcq-meaning-sign-shaped-intersection
